ID,Name,gds,description,sample_id,type
,,GDS63,,GSM31611,
256.0,GDS63_12,GDS63,control,GSM1330,protocol
,,GDS63,,GSM1332,
,,GDS63,,GSM1333,
,,GDS63,,GSM1334,
,,GDS63,,GSM1335,
,,GDS63,,GSM1336,
,,GDS63,,GSM1337,
,,GDS63,,GSM1338,
,,GDS63,,GSM31250,
,,GDS63,,GSM31253,
,,GDS63,,GSM31254,
,,GDS63,,GSM31258,
,,GDS63,,GSM31263,
,,GDS63,,GSM31264,
,,GDS63,,GSM31267,
,,GDS63,,GSM31268,
,,GDS63,,GSM31269,
,,GDS63,,GSM31270,
,,GDS63,,GSM31509,
257.0,GDS63_13,GDS63,mild injury,GSM1136,protocol
,,GDS63,,GSM1137,
,,GDS63,,GSM1323,
,,GDS63,,GSM1324,
,,GDS63,,GSM1326,
,,GDS63,,GSM1327,
,,GDS63,,GSM1328,
,,GDS63,,GSM1329,
,,GDS63,,GSM4418,
,,GDS63,,GSM4419,
,,GDS63,,GSM4420,
,,GDS63,,GSM4421,
,,GDS63,,GSM4422,
,,GDS63,,GSM4477,
,,GDS63,,GSM31197,
,,GDS63,,GSM31205,
,,GDS63,,GSM31225,
,,GDS63,,GSM31226,
,,GDS63,,GSM31229,
,,GDS63,,GSM31230,
,,GDS63,,GSM31196,
,,GDS63,,GSM31299,
258.0,GDS63_14,GDS63,moderate injury,GSM31194,protocol
,,GDS63,,GSM31513,
,,GDS63,,GSM31515,
,,GDS63,,GSM31521,
,,GDS63,,GSM31522,
,,GDS63,,GSM31524,
,,GDS63,,GSM31533,
,,GDS63,,GSM31536,
,,GDS63,,GSM31538,
,,GDS63,,GSM31539,
,,GDS63,,GSM31541,
,,GDS63,,GSM31542,
,,GDS63,,GSM31550,
,,GDS63,,GSM31551,
,,GDS63,,GSM31557,
,,GDS63,,GSM31558,
,,GDS63,,GSM31561,
,,GDS63,,GSM31563,
,,GDS63,,GSM31568,
,,GDS63,,GSM31572,
,,GDS63,,GSM31574,
,,GDS63,,GSM31577,
,,GDS63,,GSM31580,
,,GDS63,,GSM31582,
,,GDS63,,GSM31584,
,,GDS63,,GSM31595,
,,GDS63,,GSM31597,
,,GDS63,,GSM31665,
,,GDS63,,GSM31666,
259.0,GDS63_15,GDS63,severe injury,GSM7566,protocol
,,GDS63,,GSM7569,
,,GDS63,,GSM7572,
,,GDS63,,GSM7575,
,,GDS63,,GSM7578,
,,GDS63,,GSM7581,
,,GDS63,,GSM7584,
,,GDS63,,GSM7587,
,,GDS63,,GSM7590,
,,GDS63,,GSM7593,
,,GDS63,,GSM7596,
,,GDS63,,GSM7599,
,,GDS63,,GSM31598,
,,GDS63,,GSM31599,
,,GDS63,,GSM31603,
,,GDS63,,GSM31604,
,,GDS63,,GSM31610,
,,GDS63,,GSM31611,
,,GDS63,,GSM31616,
260.0,GDS64_1,GDS64,nonventilated,GSM1165,protocol
,,GDS64,,GSM1166,
,,GDS64,,GSM46561,
,,GDS64,,GSM46563,
261.0,GDS64_2,GDS64,ventilated,GSM1175,protocol
,,GDS64,,GSM1176,
,,GDS64,,GSM46562,
,,GDS64,,GSM46564,
,,GDS64,,GSM46565,
262.0,GDS64_3,GDS64,21 percent oxygen,GSM1165,dose
,,GDS64,,GSM1166,
,,GDS64,,GSM46564,
,,GDS64,,GSM46565,
263.0,GDS64_4,GDS64,100 percent oxygen,GSM1175,dose
,,GDS64,,GSM1176,
,,GDS64,,GSM46561,
,,GDS64,,GSM46562,
,,GDS64,,GSM46563,
264.0,GDS69_1,GDS69,copper deficient,GSM1083,protocol
,,GDS69,,GSM1084,
265.0,GDS69_2,GDS69,copper excess,GSM1085,protocol
,,GDS69,,GSM1089,
266.0,GDS69_3,GDS69,constitutively active Mac1,GSM1082,protocol
,,GDS69,,GSM1087,
267.0,GDS77_1,GDS77,phoP mutant,GSM1803,infection
268.0,GDS77_2,GDS77,wildtype,GSM1802,infection
269.0,GDS78_1,GDS78,phoP mutant,GSM1794,infection
,,GDS78,,GSM1798,
,,GDS78,,GSM1801,
270.0,GDS78_2,GDS78,mock,GSM1792,infection
,,GDS78,,GSM1795,
,,GDS78,,GSM1796,
,,GDS78,,GSM1799,
271.0,GDS78_3,GDS78,wildtype,GSM1791,infection
,,GDS78,,GSM1793,
,,GDS78,,GSM1797,
,,GDS78,,GSM1800,
272.0,GDS78_4,GDS78,1 hour,GSM1798,time
,,GDS78,,GSM1796,
,,GDS78,,GSM1797,
273.0,GDS78_5,GDS78,2 hour,GSM1794,time
,,GDS78,,GSM1795,
,,GDS78,,GSM1791,
,,GDS78,,GSM1793,
274.0,GDS78_6,GDS78,3 hour,GSM1801,time
,,GDS78,,GSM1799,
,,GDS78,,GSM1800,
275.0,GDS78_7,GDS78,4 hour,GSM1792,time
276.0,GDS80_1,GDS80,mock,GSM1804,infection
,,GDS80,,GSM1806,
,,GDS80,,GSM1810,
,,GDS80,,GSM1812,
277.0,GDS80_2,GDS80,wildtype,GSM1805,infection
,,GDS80,,GSM1807,
,,GDS80,,GSM1811,
,,GDS80,,GSM1813,
,,GDS80,,GSM1818,
,,GDS80,,GSM1819,
278.0,GDS80_3,GDS80,0.5 hour,GSM1804,time
,,GDS80,,GSM1810,
,,GDS80,,GSM1805,
,,GDS80,,GSM1811,
279.0,GDS80_4,GDS80,1 hour,GSM1812,time
,,GDS80,,GSM1813,
,,GDS80,,GSM1818,
280.0,GDS80_5,GDS80,2 hour,GSM1819,time
281.0,GDS80_6,GDS80,4 hour,GSM1806,time
,,GDS80,,GSM1807,
282.0,GDS85_1,GDS85,0 minute,GSM2167,time
283.0,GDS85_2,GDS85,30 minute,GSM2161,time
284.0,GDS85_3,GDS85,1 hour,GSM2162,time
285.0,GDS85_4,GDS85,4 hour,GSM2164,time
286.0,GDS85_5,GDS85,6 hour,GSM2165,time
287.0,GDS85_6,GDS85,8 hour,GSM2159,time
288.0,GDS85_7,GDS85,12 hour,GSM2160,time
289.0,GDS85_8,GDS85,16 hour,GSM2156,time
290.0,GDS85_9,GDS85,20 hour,GSM2157,time
291.0,GDS85_10,GDS85,24 hour,GSM2158,time
292.0,GDS86_1,GDS86,15 minute,GSM1726,time
293.0,GDS86_2,GDS86,2 hour,GSM1727,time
294.0,GDS88_1,GDS88,melanoma,GSM2170,disease state
295.0,GDS88_2,GDS88,prostate cancer,GSM2171,disease state
296.0,GDS88_3,GDS88,leukemia,GSM2172,disease state
,,GDS88,,GSM2173,
297.0,GDS88_4,GDS88,ovarian cancer,GSM2174,disease state
298.0,GDS91_1,GDS91,group 1,GSM1555,other
,,GDS91,,GSM1556,
,,GDS91,,GSM1557,
,,GDS91,,GSM1558,
,,GDS91,,GSM1564,
299.0,GDS91_2,GDS91,group 2,GSM1550,other
,,GDS91,,GSM1565,
,,GDS91,,GSM1566,
,,GDS91,,GSM1567,
,,GDS91,,GSM1568,
,,GDS91,,GSM1574,
,,GDS91,,GSM1575,
300.0,GDS91_3,GDS91,group 3,GSM1576,other
,,GDS91,,GSM1577,
,,GDS91,,GSM1578,
,,GDS91,,GSM1584,
,,GDS91,,GSM1585,
301.0,GDS91_4,GDS91,group 4,GSM1586,other
,,GDS91,,GSM1587,
,,GDS91,,GSM1588,
,,GDS91,,GSM1594,
302.0,GDS91_5,GDS91,group 5,GSM1595,other
,,GDS91,,GSM1596,
,,GDS91,,GSM1597,
,,GDS91,,GSM1598,
,,GDS91,,GSM1604,
303.0,GDS91_6,GDS91,group 6,GSM1605,other
,,GDS91,,GSM1606,
,,GDS91,,GSM1607,
,,GDS91,,GSM1608,
,,GDS91,,GSM1614,
,,GDS91,,GSM1615,
,,GDS91,,GSM1616,
304.0,GDS91_7,GDS91,group 7,GSM1617,other
,,GDS91,,GSM1618,
,,GDS91,,GSM1624,
,,GDS91,,GSM1625,
,,GDS91,,GSM1626,
,,GDS91,,GSM1627,
,,GDS91,,GSM1628,
305.0,GDS92_1,GDS92,group 1,GSM1551,other
,,GDS92,,GSM1552,
,,GDS92,,GSM1553,
,,GDS92,,GSM1554,
,,GDS92,,GSM1559,
306.0,GDS92_2,GDS92,group 2,GSM1549,other
,,GDS92,,GSM1560,
,,GDS92,,GSM1561,
,,GDS92,,GSM1562,
,,GDS92,,GSM1563,
,,GDS92,,GSM1569,
,,GDS92,,GSM1570,
307.0,GDS92_3,GDS92,group 3,GSM1571,other
,,GDS92,,GSM1572,
,,GDS92,,GSM1573,
,,GDS92,,GSM1579,
,,GDS92,,GSM1580,
308.0,GDS92_4,GDS92,group 4,GSM1581,other
,,GDS92,,GSM1582,
,,GDS92,,GSM1583,
,,GDS92,,GSM1589,
309.0,GDS92_5,GDS92,group 5,GSM1590,other
,,GDS92,,GSM1591,
,,GDS92,,GSM1592,
,,GDS92,,GSM1593,
,,GDS92,,GSM1599,
310.0,GDS92_6,GDS92,group 6,GSM1600,other
,,GDS92,,GSM1601,
,,GDS92,,GSM1602,
,,GDS92,,GSM1603,
,,GDS92,,GSM1609,
,,GDS92,,GSM1610,
,,GDS92,,GSM1611,
311.0,GDS92_7,GDS92,group 7,GSM1612,other
,,GDS92,,GSM1613,
,,GDS92,,GSM1619,
,,GDS92,,GSM1620,
,,GDS92,,GSM1621,
,,GDS92,,GSM1622,
,,GDS92,,GSM1623,
312.0,GDS93_1,GDS93,BY4716,GSM1629,strain
,,GDS93,,GSM1630,
,,GDS93,,GSM1631,
,,GDS93,,GSM1632,
,,GDS93,,GSM1633,
,,GDS93,,GSM1639,
313.0,GDS93_2,GDS93,wild type,GSM1640,strain
,,GDS93,,GSM1641,
,,GDS93,,GSM1642,
,,GDS93,,GSM1643,
,,GDS93,,GSM1648,
,,GDS93,,GSM1649,
314.0,GDS94_1,GDS94,BY4716,GSM1634,strain
,,GDS94,,GSM1635,
,,GDS94,,GSM1636,
,,GDS94,,GSM1637,
,,GDS94,,GSM1638,
,,GDS94,,GSM1644,
315.0,GDS94_2,GDS94,wild type,GSM1645,strain
,,GDS94,,GSM1646,
,,GDS94,,GSM1647,
,,GDS94,,GSM1650,
,,GDS94,,GSM1651,
316.0,GDS95_1,GDS95,no indole,GSM555,dose
317.0,GDS95_2,GDS95,"indole, 15 ug/ml",GSM561,dose
,,GDS95,,GSM562,
,,GDS95,,GSM563,
,,GDS95,,GSM564,
318.0,GDS95_3,GDS95,"indole, 10 ug/ml",GSM557,dose
,,GDS95,,GSM558,
,,GDS95,,GSM559,
,,GDS95,,GSM560,
319.0,GDS95_4,GDS95,0 minute,GSM555,time
320.0,GDS95_5,GDS95,5 minute,GSM557,time
,,GDS95,,GSM561,
321.0,GDS95_6,GDS95,15 minute,GSM558,time
,,GDS95,,GSM562,
322.0,GDS95_7,GDS95,30 minute,GSM559,time
,,GDS95,,GSM563,
323.0,GDS95_8,GDS95,60 minute,GSM560,time
,,GDS95,,GSM564,
324.0,GDS96_1,GDS96,no tryptophan,GSM515,agent
,,GDS96,,GSM516,
,,GDS96,,GSM517,
,,GDS96,,GSM519,
325.0,GDS96_2,GDS96,tryptophan,GSM531,agent
,,GDS96,,GSM532,
,,GDS96,,GSM533,
,,GDS96,,GSM534,
,,GDS96,,GSM565,
326.0,GDS96_3,GDS96,5 minute,GSM515,time
,,GDS96,,GSM531,
327.0,GDS96_4,GDS96,15 minute,GSM516,time
,,GDS96,,GSM532,
328.0,GDS96_5,GDS96,30 minute,GSM517,time
,,GDS96,,GSM533,
329.0,GDS96_6,GDS96,60 minute,GSM519,time
,,GDS96,,GSM534,
,,GDS96,,GSM565,
330.0,GDS99_1,GDS99,5 minute,GSM510,time
331.0,GDS99_2,GDS99,10 minute,GSM506,time
332.0,GDS99_3,GDS99,20 minute,GSM508,time
,,GDS99,,GSM507,
333.0,GDS99_4,GDS99,40 minute,GSM509,time
334.0,GDS99_5,GDS99,60 minute,GSM512,time
,,GDS99,,GSM511,
335.0,GDS99_6,GDS99,irradiated,GSM510,protocol
,,GDS99,,GSM506,
,,GDS99,,GSM508,
,,GDS99,,GSM509,
,,GDS99,,GSM512,
336.0,GDS99_7,GDS99,not irradiated,GSM507,protocol
,,GDS99,,GSM511,
337.0,GDS100_1,GDS100,irradiated,GSM544,protocol
,,GDS100,,GSM545,
,,GDS100,,GSM546,
,,GDS100,,GSM547,
,,GDS100,,GSM548,
338.0,GDS100_2,GDS100,not irradiated,GSM542,protocol
,,GDS100,,GSM543,
,,GDS100,,GSM549,
339.0,GDS100_3,GDS100,5 minute,GSM547,time
340.0,GDS100_4,GDS100,10 minute,GSM544,time
341.0,GDS100_5,GDS100,20 minute,GSM545,time
,,GDS100,,GSM542,
342.0,GDS100_6,GDS100,40 minute,GSM546,time
343.0,GDS100_7,GDS100,60 minute,GSM548,time
,,GDS100,,GSM543,
344.0,GDS100_8,GDS100,0 minute,GSM549,time
345.0,GDS104_1,GDS104,0 hour,GSM992,time
346.0,GDS104_2,GDS104,0.5 hour,GSM1000,time
347.0,GDS104_3,GDS104,2 hour,GSM993,time
348.0,GDS104_4,GDS104,5 hour,GSM994,time
349.0,GDS104_5,GDS104,7 hour,GSM995,time
350.0,GDS104_6,GDS104,9 hour,GSM996,time
351.0,GDS104_7,GDS104,11 hour,GSM998,time
352.0,GDS105_1,GDS105,swi1 deletion,GSM1004,strain
353.0,GDS105_2,GDS105,swi2 deletion,GSM1005,strain
354.0,GDS106_1,GDS106,swi1 deletion,GSM1006,strain
,,GDS106,,GSM1008,
,,GDS106,,GSM1012,
,,GDS106,,GSM1015,
355.0,GDS106_2,GDS106,snf2 deletion,GSM1007,strain
,,GDS106,,GSM1009,
,,GDS106,,GSM1013,
,,GDS106,,GSM1014,
356.0,GDS106_3,GDS106,minimal medium,GSM1006,growth protocol
,,GDS106,,GSM1007,
,,GDS106,,GSM1008,
,,GDS106,,GSM1009,
357.0,GDS106_4,GDS106,rich medium,GSM1012,growth protocol
,,GDS106,,GSM1013,
,,GDS106,,GSM1014,
,,GDS106,,GSM1015,
358.0,GDS108_1,GDS108,10 minute,GSM1105,time
359.0,GDS108_2,GDS108,20 minute,GSM1100,time
360.0,GDS108_3,GDS108,30 minute,GSM1101,time
361.0,GDS108_4,GDS108,40 minute,GSM1104,time
362.0,GDS108_5,GDS108,50 minute,GSM895,time
363.0,GDS108_6,GDS108,80 minute,GSM1106,time
364.0,GDS108_7,GDS108,105 minute,GSM1107,time
365.0,GDS108_8,GDS108,120 minute,GSM1102,time
366.0,GDS108_9,GDS108,160 minute,GSM1103,time
367.0,GDS110_1,GDS110,30 minute,GSM1111,time
368.0,GDS110_2,GDS110,40 minute,GSM899,time
369.0,GDS111_1,GDS111,15°C,GSM1041,temperature
370.0,GDS111_2,GDS111,17°C,GSM1047,temperature
371.0,GDS111_3,GDS111,21°C,GSM1042,temperature
372.0,GDS111_4,GDS111,25°C,GSM1043,temperature
373.0,GDS111_5,GDS111,29°C,GSM1044,temperature
374.0,GDS111_6,GDS111,33°C,GSM1045,temperature
375.0,GDS111_7,GDS111,36°C,GSM1046,temperature
,,GDS111,,GSM1055,
376.0,GDS112_1,GDS112,0 minute,GSM1029,time
377.0,GDS112_2,GDS112,5 minute,GSM1030,time
378.0,GDS112_3,GDS112,15 minute,GSM1032,time
379.0,GDS112_4,GDS112,30 minute,GSM1033,time
380.0,GDS112_5,GDS112,60 minute,GSM1034,time
381.0,GDS113_1,GDS113,0 minute,GSM1048,time
382.0,GDS113_2,GDS113,15 minute,GSM1049,time
383.0,GDS113_3,GDS113,30 minute,GSM1050,time
384.0,GDS113_4,GDS113,60 minute,GSM1051,time
385.0,GDS113_5,GDS113,120 minute,GSM1052,time
386.0,GDS113_6,GDS113,240 minute,GSM1053,time
387.0,GDS113_7,GDS113,480 minute,GSM1054,time
388.0,GDS115_1,GDS115,0.5 hour,GSM1075,time
389.0,GDS115_2,GDS115,1 hour,GSM1076,time
390.0,GDS115_3,GDS115,2 hour,GSM1090,time
391.0,GDS115_4,GDS115,4 hour,GSM1077,time
392.0,GDS115_5,GDS115,6 hour,GSM1078,time
393.0,GDS135_1,GDS135,6 hour,GSM428,time
394.0,GDS135_2,GDS135,12 hour,GSM429,time
,,GDS135,,GSM433,
395.0,GDS135_3,GDS135,18 hour,GSM423,time
,,GDS135,,GSM430,
396.0,GDS136_1,GDS136,control,GSM943,agent
397.0,GDS136_2,GDS136,3xHA,GSM945,agent
398.0,GDS137_1,GDS137,benomyl,GSM944,protocol
399.0,GDS137_2,GDS137,alpha-factor,GSM946,protocol
400.0,GDS138_1,GDS138,unsynchronized,GSM947,protocol
,,GDS138,,GSM958,
,,GDS138,,GSM959,
401.0,GDS138_2,GDS138,alpha-factor,GSM950,protocol
,,GDS138,,GSM953,
402.0,GDS138_3,GDS138,benomyl,GSM955,protocol
403.0,GDS139_1,GDS139,unsynchronized,GSM949,protocol
,,GDS139,,GSM952,
,,GDS139,,GSM957,
404.0,GDS139_2,GDS139,alpha-factor,GSM951,protocol
405.0,GDS139_3,GDS139,benomyl,GSM956,protocol
406.0,GDS144_1,GDS144,hypertrophy,GSM2340,stress
,,GDS144,,GSM2341,
,,GDS144,,GSM2342,
,,GDS144,,GSM2346,
,,GDS144,,GSM2347,
,,GDS144,,GSM2348,
,,GDS144,,GSM2349,
,,GDS144,,GSM2350,
,,GDS144,,GSM2351,
,,GDS144,,GSM2352,
,,GDS144,,GSM2353,
,,GDS144,,GSM2354,
,,GDS144,,GSM2355,
,,GDS144,,GSM2356,
,,GDS144,,GSM2357,
,,GDS144,,GSM2358,
,,GDS144,,GSM2359,
,,GDS144,,GSM2360,
,,GDS144,,GSM2364,
,,GDS144,,GSM2365,
,,GDS144,,GSM2366,
407.0,GDS144_2,GDS144,control,GSM2343,stress
,,GDS144,,GSM2344,
,,GDS144,,GSM2345,
,,GDS144,,GSM2361,
,,GDS144,,GSM2362,
,,GDS144,,GSM2363,
,,GDS144,,GSM2367,
,,GDS144,,GSM2368,
,,GDS144,,GSM2369,
408.0,GDS144_3,GDS144,10 minute,GSM2340,time
,,GDS144,,GSM2341,
,,GDS144,,GSM2342,
,,GDS144,,GSM2343,
,,GDS144,,GSM2344,
,,GDS144,,GSM2345,
409.0,GDS144_4,GDS144,2.5 day,GSM2346,time
,,GDS144,,GSM2347,
,,GDS144,,GSM2348,
410.0,GDS144_5,GDS144,1 week,GSM2349,time
,,GDS144,,GSM2350,
,,GDS144,,GSM2351,
411.0,GDS144_6,GDS144,2 week,GSM2352,time
,,GDS144,,GSM2353,
,,GDS144,,GSM2354,
412.0,GDS144_7,GDS144,3 week,GSM2355,time
,,GDS144,,GSM2356,
,,GDS144,,GSM2357,
413.0,GDS144_8,GDS144,4 week,GSM2358,time
,,GDS144,,GSM2359,
,,GDS144,,GSM2360,
,,GDS144,,GSM2361,
,,GDS144,,GSM2362,
,,GDS144,,GSM2363,
414.0,GDS144_9,GDS144,5 week,GSM2364,time
,,GDS144,,GSM2365,
,,GDS144,,GSM2366,
,,GDS144,,GSM2367,
,,GDS144,,GSM2368,
,,GDS144,,GSM2369,
415.0,GDS145_1,GDS145,0 hour,GSM2168,time
416.0,GDS145_2,GDS145,0.5 hour,GSM2163,time
417.0,GDS145_3,GDS145,2 hour,GSM2166,time
418.0,GDS145_4,GDS145,4 hour,GSM2169,time
419.0,GDS156_1,GDS156,21-31 year,GSM2390,age
,,GDS156,,GSM2391,
,,GDS156,,GSM2392,
,,GDS156,,GSM2393,
,,GDS156,,GSM2394,
,,GDS156,,GSM2395,
420.0,GDS156_2,GDS156,62-77 year,GSM2396,age
,,GDS156,,GSM2397,
,,GDS156,,GSM2398,
,,GDS156,,GSM2399,
,,GDS156,,GSM2400,
,,GDS156,,GSM2401,
421.0,GDS157_1,GDS157,insulin resistant,GSM2289,metabolism
,,GDS157,,GSM2294,
,,GDS157,,GSM2299,
,,GDS157,,GSM2304,
,,GDS157,,GSM2309,
422.0,GDS157_2,GDS157,insulin sensitive,GSM2313,metabolism
,,GDS157,,GSM2318,
,,GDS157,,GSM2323,
,,GDS157,,GSM2328,
,,GDS157,,GSM2333,
423.0,GDS158_1,GDS158,insulin resistant,GSM2285,metabolism
,,GDS158,,GSM2290,
,,GDS158,,GSM2295,
,,GDS158,,GSM2300,
,,GDS158,,GSM2305,
424.0,GDS158_2,GDS158,insulin sensitive,GSM2310,metabolism
,,GDS158,,GSM2314,
,,GDS158,,GSM2319,
,,GDS158,,GSM2324,
,,GDS158,,GSM2329,
425.0,GDS160_1,GDS160,insulin resistant,GSM2286,metabolism
,,GDS160,,GSM2291,
,,GDS160,,GSM2296,
,,GDS160,,GSM2301,
,,GDS160,,GSM2306,
426.0,GDS160_2,GDS160,insulin sensitive,GSM2284,metabolism
,,GDS160,,GSM2315,
,,GDS160,,GSM2320,
,,GDS160,,GSM2325,
,,GDS160,,GSM2330,
427.0,GDS161_1,GDS161,insulin resistant,GSM2287,metabolism
,,GDS161,,GSM2292,
,,GDS161,,GSM2297,
,,GDS161,,GSM2302,
,,GDS161,,GSM2307,
428.0,GDS161_2,GDS161,insulin sensitive,GSM2311,metabolism
,,GDS161,,GSM2316,
,,GDS161,,GSM2321,
,,GDS161,,GSM2326,
,,GDS161,,GSM2331,
429.0,GDS162_1,GDS162,insulin resistant,GSM2288,metabolism
,,GDS162,,GSM2293,
,,GDS162,,GSM2298,
,,GDS162,,GSM2303,
,,GDS162,,GSM2308,
430.0,GDS162_2,GDS162,insulin sensitive,GSM2312,metabolism
,,GDS162,,GSM2317,
,,GDS162,,GSM2322,
,,GDS162,,GSM2327,
,,GDS162,,GSM2332,
431.0,GDS164_1,GDS164,control,GSM2402,shock
,,GDS164,,GSM2403,
,,GDS164,,GSM2404,
432.0,GDS164_2,GDS164,cecal ligation and puncture,GSM2405,shock
,,GDS164,,GSM2406,
,,GDS164,,GSM2407,
433.0,GDS167_1,GDS167,wildtype,GSM2444,strain
,,GDS167,,GSM2445,
,,GDS167,,GSM2446,
434.0,GDS167_2,GDS167,aire-deficient,GSM2447,strain
,,GDS167,,GSM2448,
,,GDS167,,GSM2449,
435.0,GDS168_1,GDS168,hippocampus,GSM2558,tissue
,,GDS168,,GSM2560,
,,GDS168,,GSM2562,
436.0,GDS168_2,GDS168,liver,GSM2565,tissue
,,GDS168,,GSM2567,
,,GDS168,,GSM2569,
,,GDS168,,GSM2571,
,,GDS168,,GSM2573,
437.0,GDS168_3,GDS168,control diet,GSM2558,protocol
,,GDS168,,GSM2565,
,,GDS168,,GSM2567,
438.0,GDS168_4,GDS168,fungal oil diet,GSM2560,protocol
,,GDS168,,GSM2569,
439.0,GDS168_5,GDS168,fish oil diet,GSM2562,protocol
,,GDS168,,GSM2571,
440.0,GDS168_6,GDS168,fungal and fish oil diet,GSM2573,protocol
441.0,GDS169_1,GDS169,hippocampus,GSM2559,tissue
,,GDS169,,GSM2561,
,,GDS169,,GSM2563,
,,GDS169,,GSM2564,
442.0,GDS169_2,GDS169,liver,GSM2566,tissue
,,GDS169,,GSM2568,
,,GDS169,,GSM2570,
,,GDS169,,GSM2572,
,,GDS169,,GSM2574,
443.0,GDS169_3,GDS169,control diet,GSM2559,protocol
,,GDS169,,GSM2566,
,,GDS169,,GSM2568,
444.0,GDS169_4,GDS169,fungal oil diet,GSM2561,protocol
,,GDS169,,GSM2570,
445.0,GDS169_5,GDS169,fish oil diet,GSM2563,protocol
,,GDS169,,GSM2572,
446.0,GDS169_6,GDS169,fungal and fish oil,GSM2564,protocol
,,GDS169,,GSM2574,
447.0,GDS170_1,GDS170,p53 -/-,GSM2546,strain
,,GDS170,,GSM2547,
,,GDS170,,GSM2548,
,,GDS170,,GSM2549,
448.0,GDS170_2,GDS170,p53 -/+,GSM2550,strain
,,GDS170,,GSM2551,
,,GDS170,,GSM2552,
,,GDS170,,GSM2553,
449.0,GDS170_3,GDS170,p53 +/+,GSM2554,strain
,,GDS170,,GSM2555,
,,GDS170,,GSM2556,
,,GDS170,,GSM2557,
450.0,GDS170_4,GDS170,0 hour,GSM2546,time
,,GDS170,,GSM2547,
,,GDS170,,GSM2550,
,,GDS170,,GSM2551,
,,GDS170,,GSM2554,
,,GDS170,,GSM2555,
451.0,GDS170_5,GDS170,12 hour,GSM2548,time
,,GDS170,,GSM2549,
,,GDS170,,GSM2552,
,,GDS170,,GSM2553,
,,GDS170,,GSM2556,
,,GDS170,,GSM2557,
452.0,GDS171_1,GDS171,uninfected,GSM2591,infection
,,GDS171,,GSM2597,
,,GDS171,,GSM2601,
,,GDS171,,GSM2603,
,,GDS171,,GSM2605,
,,GDS171,,GSM2607,
,,GDS171,,GSM2609,
,,GDS171,,GSM2611,
,,GDS171,,GSM2613,
,,GDS171,,GSM2615,
,,GDS171,,GSM2617,
,,GDS171,,GSM2619,
,,GDS171,,GSM2621,
,,GDS171,,GSM2623,
,,GDS171,,GSM2625,
453.0,GDS171_2,GDS171,infected,GSM2595,infection
,,GDS171,,GSM2599,
,,GDS171,,GSM2602,
,,GDS171,,GSM2604,
,,GDS171,,GSM2606,
,,GDS171,,GSM2608,
,,GDS171,,GSM2610,
,,GDS171,,GSM2612,
,,GDS171,,GSM2614,
,,GDS171,,GSM2616,
,,GDS171,,GSM2618,
,,GDS171,,GSM2620,
,,GDS171,,GSM2622,
,,GDS171,,GSM2624,
,,GDS171,,GSM2626,
454.0,GDS171_3,GDS171,0 hour,GSM2595,time
,,GDS171,,GSM2608,
,,GDS171,,GSM2618,
,,GDS171,,GSM2591,
,,GDS171,,GSM2607,
,,GDS171,,GSM2617,
455.0,GDS171_4,GDS171,12 hour,GSM2599,time
,,GDS171,,GSM2610,
,,GDS171,,GSM2620,
,,GDS171,,GSM2597,
,,GDS171,,GSM2609,
,,GDS171,,GSM2619,
456.0,GDS171_5,GDS171,24 hour,GSM2602,time
,,GDS171,,GSM2612,
,,GDS171,,GSM2622,
,,GDS171,,GSM2601,
,,GDS171,,GSM2611,
,,GDS171,,GSM2621,
457.0,GDS171_6,GDS171,48 hour,GSM2604,time
,,GDS171,,GSM2614,
,,GDS171,,GSM2624,
,,GDS171,,GSM2603,
,,GDS171,,GSM2613,
,,GDS171,,GSM2623,
458.0,GDS171_7,GDS171,72 hour,GSM2606,time
,,GDS171,,GSM2616,
,,GDS171,,GSM2626,
,,GDS171,,GSM2605,
,,GDS171,,GSM2615,
,,GDS171,,GSM2625,
459.0,GDS172_1,GDS172,slow progression rate,GSM2782,other
,,GDS172,,GSM2783,
,,GDS172,,GSM2784,
,,GDS172,,GSM2806,
,,GDS172,,GSM2807,
,,GDS172,,GSM2808,
,,GDS172,,GSM2809,
,,GDS172,,GSM2810,
,,GDS172,,GSM2811,
,,GDS172,,GSM2812,
,,GDS172,,GSM2813,
,,GDS172,,GSM2814,
460.0,GDS172_2,GDS172,typical progression rate,GSM2785,other
,,GDS172,,GSM2786,
,,GDS172,,GSM2787,
,,GDS172,,GSM2788,
,,GDS172,,GSM2789,
,,GDS172,,GSM2790,
,,GDS172,,GSM2800,
,,GDS172,,GSM2801,
,,GDS172,,GSM2802,
,,GDS172,,GSM2815,
,,GDS172,,GSM2816,
,,GDS172,,GSM2817,
461.0,GDS172_3,GDS172,rapid progression rate,GSM2791,other
,,GDS172,,GSM2792,
,,GDS172,,GSM2793,
,,GDS172,,GSM2794,
,,GDS172,,GSM2795,
,,GDS172,,GSM2796,
,,GDS172,,GSM2797,
,,GDS172,,GSM2798,
,,GDS172,,GSM2799,
,,GDS172,,GSM2803,
,,GDS172,,GSM2804,
,,GDS172,,GSM2805,
462.0,GDS172_4,GDS172,baseline,GSM2784,time
,,GDS172,,GSM2787,
,,GDS172,,GSM2790,
,,GDS172,,GSM2793,
,,GDS172,,GSM2796,
,,GDS172,,GSM2799,
,,GDS172,,GSM2802,
,,GDS172,,GSM2805,
,,GDS172,,GSM2808,
,,GDS172,,GSM2811,
,,GDS172,,GSM2814,
